Timestamp,Coder,Video ID,Timecode,Type,Duration,Code,Notes
4/3/2025 8:33:31,rosie,slwkJ9HOLwU,2471,point,,laugh,
4/3/2025 8:33:29,rosie,slwkJ9HOLwU,2462,interval,6,campaign,
4/3/2025 8:33:23,rosie,slwkJ9HOLwU,2441,interval,18,electionsdemocracy,
4/3/2025 8:33:11,rosie,slwkJ9HOLwU,2420,interval,23,campaign,
4/3/2025 8:33:08,rosie,slwkJ9HOLwU,2428,interval,9,international,
4/3/2025 8:33:04,rosie,slwkJ9HOLwU,2411,interval,20,electionsdemocracy,
4/3/2025 8:32:48,rosie,slwkJ9HOLwU,2382,interval,25,electionsdemocracy,
4/3/2025 8:32:40,rosie,slwkJ9HOLwU,2328,interval,67,campaign,
4/3/2025 8:32:37,rosie,slwkJ9HOLwU,2353,interval,38,international,
4/3/2025 8:32:35,rosie,slwkJ9HOLwU,2361,interval,25,familypersonal,
4/3/2025 8:32:08,rosie,slwkJ9HOLwU,2329,interval,18,international,
4/3/2025 8:32:04,rosie,slwkJ9HOLwU,2326,interval,15,familypersonal,
4/3/2025 8:31:52,rosie,slwkJ9HOLwU,2324,point,,fandom,
4/3/2025 8:31:49,rosie,slwkJ9HOLwU,2318,point,,fandom,
4/3/2025 8:31:46,rosie,slwkJ9HOLwU,2313,point,,fandom,
4/3/2025 8:31:38,rosie,slwkJ9HOLwU,2303,point,,fandom,
4/3/2025 8:31:38,rosie,slwkJ9HOLwU,2299,interval,3,electionsdemocracy,
4/3/2025 8:31:34,rosie,slwkJ9HOLwU,2294,point,,fandom,
4/3/2025 8:31:31,rosie,slwkJ9HOLwU,2291,point,,fandom,
4/3/2025 8:31:28,rosie,slwkJ9HOLwU,2225,interval,62,familypersonal,
4/3/2025 8:31:27,rosie,slwkJ9HOLwU,2285,point,,fandom,
4/3/2025 8:31:26,rosie,slwkJ9HOLwU,2284,point,,laugh,
4/3/2025 8:31:20,rosie,slwkJ9HOLwU,2274,point,,laugh,
4/3/2025 8:31:00,Michael Citarella,slwkJ9HOLwU,1277,interval,425,familypersonal,
4/3/2025 8:30:42,rosie,slwkJ9HOLwU,2053,interval,165,familypersonal,
4/3/2025 8:30:33,rosie,slwkJ9HOLwU,2201,interval,4,healthcare,
4/3/2025 8:30:10,rosie,slwkJ9HOLwU,2171,point,,laugh,
4/3/2025 8:28:51,rosie,slwkJ9HOLwU,1944,interval,108,healthcare,
4/3/2025 8:27:38,rosie,slwkJ9HOLwU,1869,interval,73,immigration,
4/3/2025 8:27:25,rosie,slwkJ9HOLwU,1906,interval,16,econtax,
4/3/2025 8:26:46,rosie,slwkJ9HOLwU,1829,interval,36,electionsdemocracy,
4/3/2025 8:26:26,rosie,slwkJ9HOLwU,1739,interval,95,familypersonal,
4/3/2025 8:26:08,rosie,slwkJ9HOLwU,1735,interval,72,campaign,
4/3/2025 8:25:50,rosie,slwkJ9HOLwU,1780,point,,laugh,
4/3/2025 8:25:32,Michael Citarella,slwkJ9HOLwU,1372,interval,2,healthcare,
4/3/2025 8:25:15,rosie,slwkJ9HOLwU,1728,point,,fandom,
4/3/2025 8:25:11,rosie,slwkJ9HOLwU,1721,point,,fandom,
4/3/2025 8:25:07,rosie,slwkJ9HOLwU,1716,point,,fandom,
4/3/2025 8:25:05,rosie,slwkJ9HOLwU,1712,point,,fandom,
4/3/2025 8:25:03,rosie,slwkJ9HOLwU,1708,interval,3,healthcare,
4/3/2025 8:25:00,rosie,slwkJ9HOLwU,1705,point,,fandom,
4/3/2025 8:24:58,rosie,slwkJ9HOLwU,1520,interval,181,familypersonal,
4/3/2025 8:24:56,rosie,slwkJ9HOLwU,1700,point,,fandom,
4/3/2025 8:24:00,rosie,slwkJ9HOLwU,1611,interval,4,sportsculture,
4/3/2025 8:23:40,Michael Citarella,slwkJ9HOLwU,1181,interval,81,campaign,
4/3/2025 8:23:32,rosie,slwkJ9HOLwU,1544,interval,28,campaign,
4/3/2025 8:22:50,rosie,slwkJ9HOLwU,1263,interval,248,familypersonal,
4/3/2025 8:21:47,Michael Citarella,slwkJ9HOLwU,689,interval,455,campaign,
4/3/2025 8:21:40,rosie,slwkJ9HOLwU,1395,interval,10,sportsculture,
4/3/2025 8:21:22,rosie,slwkJ9HOLwU,1374,interval,4,healthcare,
4/3/2025 8:20:56,rosie,slwkJ9HOLwU,1339,point,,laugh,
4/3/2025 8:20:00,rosie,slwkJ9HOLwU,1183,interval,72,campaign,
4/3/2025 8:19:26,rosie,slwkJ9HOLwU,1201,interval,3,familypersonal,
4/3/2025 8:19:23,rosie,slwkJ9HOLwU,1199,point,,laugh,
4/3/2025 8:19:04,rosie,slwkJ9HOLwU,1171,point,,fandom,
4/3/2025 8:19:01,rosie,slwkJ9HOLwU,1167,point,,fandom,
4/3/2025 8:18:57,rosie,slwkJ9HOLwU,1161,point,,fandom,
4/3/2025 8:18:48,rosie,slwkJ9HOLwU,1148,point,,fandom,
4/3/2025 8:18:47,rosie,slwkJ9HOLwU,1096,interval,49,campaign,
4/3/2025 8:18:45,rosie,slwkJ9HOLwU,1143,point,,fandom,
4/3/2025 8:18:36,rosie,slwkJ9HOLwU,1118,interval,9,familypersonal,
4/3/2025 8:18:20,rosie,slwkJ9HOLwU,1078,interval,26,electionsdemocracy,
4/3/2025 8:18:06,rosie,slwkJ9HOLwU,940,interval,144,campaign,
4/3/2025 8:16:38,rosie,slwkJ9HOLwU,948,interval,7,sportsculture,
4/3/2025 8:16:27,rosie,slwkJ9HOLwU,767,interval,172,campaign,
4/3/2025 8:15:29,rosie,slwkJ9HOLwU,852,point,,laugh,
4/3/2025 8:14:51,rosie,slwkJ9HOLwU,792,interval,2,electionsdemocracy,
4/3/2025 8:14:29,rosie,slwkJ9HOLwU,758,interval,4,climate,
4/3/2025 8:14:28,rosie,slwkJ9HOLwU,756,interval,4,healthcare,
4/3/2025 8:14:20,rosie,slwkJ9HOLwU,703,interval,45,electionsdemocracy,
4/3/2025 8:13:47,rosie,slwkJ9HOLwU,695,interval,3,campaign,
4/3/2025 8:13:29,rosie,slwkJ9HOLwU,662,interval,10,campaign,
4/3/2025 8:13:29,Michael Citarella,slwkJ9HOLwU,641,interval,5,campaign,
4/3/2025 8:13:28,rosie,slwkJ9HOLwU,651,interval,17,familypersonal,
4/3/2025 8:13:13,rosie,slwkJ9HOLwU,647,point,,laugh,
4/3/2025 8:13:06,rosie,slwkJ9HOLwU,627,interval,9,healthcare,
4/3/2025 8:13:02,rosie,slwkJ9HOLwU,607,interval,24,familypersonal,
4/3/2025 8:12:58,rosie,slwkJ9HOLwU,558,interval,67,campaign,
4/3/2025 8:12:06,rosie,slwkJ9HOLwU,547,point,,fandom,
4/3/2025 8:12:03,rosie,slwkJ9HOLwU,542,point,,fandom,
4/3/2025 8:11:59,rosie,slwkJ9HOLwU,537,point,,fandom,
4/3/2025 8:11:50,rosie,slwkJ9HOLwU,522,point,,fandom,
4/3/2025 8:11:49,rosie,slwkJ9HOLwU,489,interval,31,electionsdemocracy,
4/3/2025 8:11:40,rosie,slwkJ9HOLwU,469,interval,38,familypersonal,
4/3/2025 8:11:18,rosie,slwkJ9HOLwU,357,interval,118,electionsdemocracy,
4/3/2025 8:11:12,Michael Citarella,slwkJ9HOLwU,357,interval,166,electionsdemocracy,
4/3/2025 8:09:54,rosie,slwkJ9HOLwU,329,interval,20,electionsdemocracy,
4/3/2025 8:09:19,rosie,slwkJ9HOLwU,247,interval,49,electionsdemocracy,
4/3/2025 8:08:38,rosie,slwkJ9HOLwU,232,interval,3,electionsdemocracy,
4/3/2025 8:08:37,rosie,slwkJ9HOLwU,218,interval,16,econtax,
4/3/2025 8:08:29,rosie,slwkJ9HOLwU,150,interval,71,campaign,
4/3/2025 8:07:43,rosie,slwkJ9HOLwU,131,interval,21,electionsdemocracy,
4/3/2025 8:07:34,rosie,slwkJ9HOLwU,135,interval,4,econtax,
4/3/2025 8:07:23,rosie,slwkJ9HOLwU,109,interval,13,climate,
4/3/2025 8:07:22,Michael Citarella,slwkJ9HOLwU,266,interval,28,electionsdemocracy,
4/3/2025 8:07:21,rosie,slwkJ9HOLwU,117,interval,2,sportsculture,
4/3/2025 8:07:18,rosie,slwkJ9HOLwU,114,interval,1,econtax,
4/3/2025 8:07:15,rosie,slwkJ9HOLwU,88,interval,23,healthcare,
4/3/2025 8:07:05,rosie,slwkJ9HOLwU,38,interval,57,campaign,
4/3/2025 8:06:51,rosie,slwkJ9HOLwU,55,interval,19,electionsdemocracy,
4/3/2025 8:06:50,rosie,slwkJ9HOLwU,70,interval,2,international,
4/3/2025 8:06:47,rosie,slwkJ9HOLwU,62,interval,6,econtax,
4/3/2025 8:06:27,Michael Citarella,slwkJ9HOLwU,166,interval,73,campaign,
4/3/2025 8:04:31,Michael Citarella,slwkJ9HOLwU,85,interval,38,healthcare,
4/3/2025 8:03:52,Michael Citarella,slwkJ9HOLwU,76,interval,8,campaign,
4/3/2025 8:03:42,Michael Citarella,slwkJ9HOLwU,68,interval,5,international,
4/3/2025 8:03:36,Michael Citarella,slwkJ9HOLwU,62,interval,5,econtax,
4/3/2025 8:03:28,Michael Citarella,slwkJ9HOLwU,46,interval,12,familypersonal,
4/3/2025 2:13:26,Owen Fick,slwkJ9HOLwU,2355,interval,5,international,
4/3/2025 2:12:52,Owen Fick,slwkJ9HOLwU,2292,point,,laugh,
4/3/2025 2:12:48,Owen Fick,slwkJ9HOLwU,2168,interval,118,familypersonal,
4/3/2025 2:12:06,Owen Fick,slwkJ9HOLwU,2197,interval,4,healthcare,
4/3/2025 2:11:43,Owen Fick,slwkJ9HOLwU,2054,interval,102,familypersonal,
4/3/2025 2:10:49,Owen Fick,slwkJ9HOLwU,1952,interval,96,healthcare,
4/3/2025 2:09:57,Owen Fick,slwkJ9HOLwU,1866,interval,78,immigration,
4/3/2025 2:09:51,Owen Fick,slwkJ9HOLwU,1906,interval,25,econtax,
4/3/2025 2:08:42,Owen Fick,slwkJ9HOLwU,1737,interval,105,familypersonal,
4/3/2025 2:08:11,Owen Fick,slwkJ9HOLwU,1771,interval,9,campaign,
4/3/2025 2:07:31,Owen Fick,slwkJ9HOLwU,1313,interval,386,familypersonal,
4/3/2025 2:04:10,Owen Fick,slwkJ9HOLwU,1266,interval,32,familypersonal,
4/3/2025 2:03:44,Owen Fick,slwkJ9HOLwU,1246,interval,1,familypersonal,
4/3/2025 2:02:57,Owen Fick,slwkJ9HOLwU,998,interval,155,campaign,
4/3/2025 2:01:51,Owen Fick,slwkJ9HOLwU,1019,interval,2,familypersonal,
4/3/2025 2:01:00,Owen Fick,slwkJ9HOLwU,961,interval,30,campaign,
4/3/2025 2:00:44,Owen Fick,slwkJ9HOLwU,906,interval,53,campaign,
4/3/2025 1:59:20,Owen Fick,slwkJ9HOLwU,768,interval,24,campaign,
4/3/2025 1:59:07,Connor Swenson,3hpRczDWOLc,416,interval,7,healthcare,
4/3/2025 1:58:58,Connor Swenson,3hpRczDWOLc,5,interval,401,campaign,
4/3/2025 1:58:23,Connor Swenson,3hpRczDWOLc,337,interval,9,electionsdemocracy,
4/3/2025 1:58:17,Connor Swenson,3hpRczDWOLc,328,interval,8,abortion,
4/3/2025 1:58:14,Connor Swenson,3hpRczDWOLc,299,interval,31,electionsdemocracy,
4/3/2025 1:58:02,Owen Fick,slwkJ9HOLwU,628,interval,7,healthcare,
4/3/2025 1:56:52,Owen Fick,slwkJ9HOLwU,470,interval,26,familypersonal,
4/3/2025 1:56:38,Owen Fick,slwkJ9HOLwU,420,interval,47,electionsdemocracy,
4/3/2025 1:55:49,Owen Fick,slwkJ9HOLwU,363,interval,6,electionsdemocracy,
4/3/2025 1:55:35,Malia,3hpRczDWOLc,47,interval,3,familypersonal,
4/3/2025 1:54:42,Owen Fick,slwkJ9HOLwU,221,interval,15,econtax,
4/3/2025 1:54:42,Owen Fick,slwkJ9HOLwU,178,interval,57,campaign,
4/3/2025 1:54:19,Owen Fick,slwkJ9HOLwU,172,interval,17,econtax,
4/3/2025 1:53:53,Owen Fick,slwkJ9HOLwU,136,interval,2,econtax,
4/3/2025 1:53:52,Owen Fick,slwkJ9HOLwU,132,interval,3,electionsdemocracy,
4/3/2025 1:53:42,Owen Fick,slwkJ9HOLwU,113,interval,2,econtax,
4/3/2025 1:53:34,Owen Fick,slwkJ9HOLwU,96,interval,2,healthcare,
4/3/2025 1:53:30,Owen Fick,slwkJ9HOLwU,88,interval,4,healthcare,
4/3/2025 1:53:21,Owen Fick,slwkJ9HOLwU,72,interval,1,international,
4/3/2025 1:53:17,Owen Fick,slwkJ9HOLwU,64,interval,1,econtax,
4/3/2025 1:52:53,Owen Fick,slwkJ9HOLwU,16,interval,1,sportsculture,
4/3/2025 1:50:52,Owen Fick,3hpRczDWOLc,424,interval,3,healthcare,
4/3/2025 1:50:41,Owen Fick,3hpRczDWOLc,414,interval,1,healthcare,
4/3/2025 1:49:24,Owen Fick,3hpRczDWOLc,333,interval,6,electionsdemocracy,
4/3/2025 1:49:15,Owen Fick,3hpRczDWOLc,326,interval,3,abortion,
4/3/2025 1:49:10,Owen Fick,3hpRczDWOLc,321,interval,3,electionsdemocracy,
4/3/2025 1:48:44,Owen Fick,3hpRczDWOLc,244,interval,54,campaign,
4/3/2025 1:47:45,Owen Fick,3hpRczDWOLc,205,interval,34,campaign,
4/3/2025 1:47:05,Owen Fick,3hpRczDWOLc,134,interval,66,campaign,
4/3/2025 1:45:39,Owen Fick,3hpRczDWOLc,36,interval,78,campaign,
4/3/2025 1:44:42,Owen Fick,3hpRczDWOLc,55,interval,0,familypersonal,
4/3/2025 1:44:33,Owen Fick,3hpRczDWOLc,46,interval,1,familypersonal,
4/3/2025 0:46:46,Michael Citarella,3hpRczDWOLc,367,interval,7,electionsdemocracy,This man just spent 7 minutes saying nothing. I have no idea how to switchboard this because hes just waffling about how the election is going to be close and refuses to give any specific policy positions. 
4/3/2025 0:46:12,Michael Citarella,3hpRczDWOLc,334,interval,6,electionsdemocracy,This man just spent 7 minutes saying nothing. I have no idea how to switchboard this because hes just waffling about how the election is going to be close and refuses to give any specific policy pos
4/3/2025 0:46:04,Michael Citarella,3hpRczDWOLc,331,interval,2,abortion,This man just spent 7 minutes saying nothing. I have no idea how to switchboard this because hes just waffling about how the election is going to be close and refuses to give any specific policy pos
4/3/2025 0:44:20,Michael Citarella,3hpRczDWOLc,150,interval,78,campaign,
4/3/2025 0:44:06,Michael Citarella,3hpRczDWOLc,201,interval,13,familypersonal,
4/3/2025 0:42:29,Michael Citarella,3hpRczDWOLc,64,interval,53,campaign,
4/3/2025 0:41:39,Michael Citarella,3hpRczDWOLc,43,interval,25,familypersonal,
4/3/2025 0:41:05,Michael Citarella,3hpRczDWOLc,13,interval,16,campaign,
4/2/2025 23:37:12,Thomas Leonard,slwkJ9HOLwU,2480,interval,5,sportsculture,
4/2/2025 23:36:45,Thomas Leonard,slwkJ9HOLwU,2424,interval,14,campaign,
4/2/2025 23:36:35,Thomas Leonard,slwkJ9HOLwU,2411,interval,9,international,
4/2/2025 23:36:33,Thomas Leonard,slwkJ9HOLwU,2414,interval,3,electionsdemocracy,
4/2/2025 23:36:28,Thomas Leonard,slwkJ9HOLwU,2386,interval,22,international,
4/2/2025 23:36:14,Thomas Leonard,slwkJ9HOLwU,2373,interval,11,electionsdemocracy,
4/2/2025 23:36:06,Thomas Leonard,slwkJ9HOLwU,2362,interval,9,electionsdemocracy,
4/2/2025 23:35:59,Thomas Leonard,slwkJ9HOLwU,2353,interval,5,international,
4/2/2025 23:35:18,Thomas Leonard,slwkJ9HOLwU,2054,interval,234,familypersonal,
4/2/2025 23:35:16,Thomas Leonard,slwkJ9HOLwU,2285,point,,laugh,
4/2/2025 23:34:15,Thomas Leonard,slwkJ9HOLwU,2177,point,,laugh,
4/2/2025 23:33:01,Thomas Leonard,slwkJ9HOLwU,1945,interval,103,healthcare,
4/2/2025 23:32:01,Thomas Leonard,slwkJ9HOLwU,1866,interval,78,immigration,
4/2/2025 23:31:51,Thomas Leonard,slwkJ9HOLwU,1910,interval,15,econtax,
4/2/2025 23:31:17,Thomas Leonard,slwkJ9HOLwU,1785,interval,80,familypersonal,
4/2/2025 23:30:30,Thomas Leonard,slwkJ9HOLwU,1769,interval,15,campaign,
4/2/2025 23:29:52,Thomas Leonard,slwkJ9HOLwU,1268,interval,438,familypersonal,
4/2/2025 23:27:35,Thomas Leonard,slwkJ9HOLwU,1432,interval,34,healthcare,
4/2/2025 23:25:44,Thomas Leonard,slwkJ9HOLwU,1265,interval,7,healthcare,
4/2/2025 23:24:31,Thomas Leonard,slwkJ9HOLwU,881,interval,263,campaign,
4/2/2025 23:21:43,Thomas Leonard,slwkJ9HOLwU,851,point,,laugh,
4/2/2025 23:21:10,Thomas Leonard,slwkJ9HOLwU,774,interval,18,campaign,
4/2/2025 23:19:40,Thomas Leonard,slwkJ9HOLwU,627,interval,8,healthcare,
4/2/2025 23:19:35,Thomas Leonard,slwkJ9HOLwU,560,interval,66,campaign,
4/2/2025 23:18:36,Thomas Leonard,slwkJ9HOLwU,357,interval,163,electionsdemocracy,
4/2/2025 19:33:00,Thomas Leonard,3hpRczDWOLc,408,interval,24,healthcare,
4/2/2025 19:32:10,Thomas Leonard,3hpRczDWOLc,351,interval,6,familypersonal,
4/2/2025 19:31:59,Thomas Leonard,3hpRczDWOLc,334,interval,6,electionsdemocracy,
4/2/2025 19:31:53,Thomas Leonard,3hpRczDWOLc,326,interval,4,abortion,
4/2/2025 19:31:48,Thomas Leonard,3hpRczDWOLc,321,interval,3,electionsdemocracy,
4/2/2025 19:31:35,Thomas Leonard,3hpRczDWOLc,303,interval,1,econtax,
4/2/2025 19:31:34,Thomas Leonard,3hpRczDWOLc,300,interval,2,electionsdemocracy,
4/2/2025 19:31:10,Thomas Leonard,3hpRczDWOLc,258,interval,9,campaign,
4/2/2025 19:30:39,Thomas Leonard,3hpRczDWOLc,214,interval,5,campaign,
4/2/2025 19:29:22,Thomas Leonard,3hpRczDWOLc,102,interval,3,electionsdemocracy,
4/2/2025 19:29:16,Thomas Leonard,3hpRczDWOLc,69,interval,25,campaign,
4/2/2025 19:28:55,Thomas Leonard,3hpRczDWOLc,43,interval,21,familypersonal,
4/2/2025 16:55:47,Amber,slwkJ9HOLwU,2170,interval,115,familypersonal,
4/2/2025 16:51:51,Amber,slwkJ9HOLwU,1946,interval,104,healthcare,
4/2/2025 16:50:04,Amber,slwkJ9HOLwU,1867,interval,76,immigration,
4/2/2025 16:48:35,Amber,slwkJ9HOLwU,1742,interval,112,familypersonal,
4/2/2025 16:45:57,Amber,slwkJ9HOLwU,1260,interval,443,familypersonal,
4/2/2025 16:38:28,Amber,slwkJ9HOLwU,1252,interval,3,familypersonal,
4/2/2025 16:34:44,Amber,slwkJ9HOLwU,994,interval,155,campaign,
4/2/2025 16:30:25,Amber,slwkJ9HOLwU,799,interval,91,campaign,
4/2/2025 16:27:51,Amber,slwkJ9HOLwU,728,interval,9,sportsculture,
4/2/2025 16:26:14,Amber,slwkJ9HOLwU,628,interval,11,healthcare,
4/2/2025 16:24:06,Amber,slwkJ9HOLwU,401,interval,118,electionsdemocracy,
4/2/2025 16:19:25,Amber,slwkJ9HOLwU,174,interval,64,campaign,
4/2/2025 16:13:35,Amber,3hpRczDWOLc,333,interval,6,electionsdemocracy,
4/2/2025 16:13:25,Amber,3hpRczDWOLc,326,interval,3,abortion,
4/2/2025 16:13:20,Amber,3hpRczDWOLc,320,interval,5,electionsdemocracy,
4/2/2025 16:12:58,Amber,3hpRczDWOLc,300,interval,2,electionsdemocracy,
4/2/2025 16:11:48,Amber,3hpRczDWOLc,219,interval,14,electionsdemocracy,
4/2/2025 16:11:21,Amber,3hpRczDWOLc,193,interval,12,electionsdemocracy,
4/2/2025 16:09:48,Amber,3hpRczDWOLc,62,interval,50,electionsdemocracy,
4/2/2025 16:09:27,Amber,3hpRczDWOLc,80,interval,12,campaign,
4/2/2025 16:08:54,Amber,3hpRczDWOLc,53,interval,6,familypersonal,
4/2/2025 16:08:46,Amber,3hpRczDWOLc,44,interval,5,familypersonal,
4/2/2025 15:46:14,Malia,slwkJ9HOLwU,2048,interval,237,familypersonal,
4/2/2025 15:46:11,Malia,slwkJ9HOLwU,2265,interval,17,sportsculture,
4/2/2025 15:45:38,Malia,slwkJ9HOLwU,2163,interval,85,sportsculture,
4/2/2025 15:44:48,Malia,slwkJ9HOLwU,2199,interval,0,climate,
4/2/2025 15:44:46,Malia,slwkJ9HOLwU,2196,interval,1,healthcare,
4/2/2025 15:43:29,Malia,slwkJ9HOLwU,2098,interval,21,gender,
4/2/2025 15:42:16,Malia,slwkJ9HOLwU,2045,interval,1,sportsculture,
4/2/2025 15:42:13,Malia,slwkJ9HOLwU,1735,interval,309,campaign,
4/2/2025 15:42:13,Malia,slwkJ9HOLwU,1946,interval,97,healthcare,
4/2/2025 15:40:34,Malia,slwkJ9HOLwU,1867,interval,78,immigration,
4/2/2025 15:39:14,Malia,slwkJ9HOLwU,1839,interval,26,sportsculture,
4/2/2025 15:39:11,Malia,slwkJ9HOLwU,1733,interval,129,familypersonal,
4/2/2025 15:36:20,Malia,slwkJ9HOLwU,1690,interval,10,sportsculture,
4/2/2025 15:36:19,Malia,slwkJ9HOLwU,1512,interval,187,familypersonal,
4/2/2025 15:33:36,Malia,slwkJ9HOLwU,1534,interval,2,campaign,
4/2/2025 15:33:04,Malia,slwkJ9HOLwU,1376,interval,129,familypersonal,
4/2/2025 15:30:55,Malia,slwkJ9HOLwU,1371,interval,5,healthcare,
4/2/2025 15:30:54,Malia,slwkJ9HOLwU,1349,interval,26,familypersonal,
4/2/2025 15:30:09,Malia,slwkJ9HOLwU,1308,interval,20,familypersonal,
4/2/2025 15:29:38,Malia,slwkJ9HOLwU,1268,interval,30,familypersonal,
4/2/2025 15:28:48,Malia,slwkJ9HOLwU,1246,interval,2,familypersonal,
4/2/2025 15:28:36,Malia,slwkJ9HOLwU,1206,interval,31,campaign,
4/2/2025 15:27:53,Malia,slwkJ9HOLwU,1180,interval,13,campaign,
4/1/2025 23:01:57,Malia,slwkJ9HOLwU,1106,interval,40,campaign,SORRY FORGOT TO ENTER EARLIER
4/1/2025 23:01:46,Malia,slwkJ9HOLwU,1134,interval,2,electionsdemocracy,SORRY FORGOT TO ENTER EARLIER
4/1/2025 23:01:44,Malia,slwkJ9HOLwU,1134,interval,0,electionsdemocracy,SORRY FORGOT TO ENTER EARLIER
4/1/2025 23:01:25,Malia,slwkJ9HOLwU,1096,interval,19,electionsdemocracy,SORRY FORGOT TO ENTER EARLIER
4/1/2025 23:01:10,Malia,slwkJ9HOLwU,1093,interval,7,campaign,SORRY FORGOT TO ENTER EARLIER
4/1/2025 23:01:05,Malia,slwkJ9HOLwU,1086,interval,8,electionsdemocracy,SORRY FORGOT TO ENTER EARLIER
4/1/2025 23:00:56,Malia,slwkJ9HOLwU,998,interval,87,campaign,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:59:27,Malia,slwkJ9HOLwU,937,interval,60,campaign,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:58:47,Malia,slwkJ9HOLwU,950,interval,6,sportsculture,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:58:34,Malia,slwkJ9HOLwU,940,interval,3,sportsculture,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:58:18,Malia,slwkJ9HOLwU,883,interval,44,campaign,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:56:46,Malia,slwkJ9HOLwU,809,interval,26,electionsdemocracy,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:56:15,Malia,slwkJ9HOLwU,792,interval,13,electionsdemocracy,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:55:59,Malia,slwkJ9HOLwU,765,interval,23,campaign,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:55:31,Malia,slwkJ9HOLwU,759,interval,1,climate,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:55:29,Malia,slwkJ9HOLwU,758,interval,1,healthcare,SORRY FORGOT TO ENTER EARLIER
4/1/2025 22:50:09,Malia,slwkJ9HOLwU,417,interval,45,electionsdemocracy,
4/1/2025 22:49:14,Malia,slwkJ9HOLwU,405,interval,1,electionsdemocracy,
4/1/2025 22:42:24,Malia,slwkJ9HOLwU,232,interval,0,electionsdemocracy,
4/1/2025 22:42:13,Malia,slwkJ9HOLwU,175,interval,46,campaign,
4/1/2025 22:34:11,Malia,slwkJ9HOLwU,131,interval,3,electionsdemocracy,
4/1/2025 22:33:51,Malia,slwkJ9HOLwU,108,interval,5,climate,
4/1/2025 22:33:09,Malia,slwkJ9HOLwU,65,interval,6,international,
4/1/2025 22:32:38,Malia,slwkJ9HOLwU,62,interval,7,econtax,
4/1/2025 22:31:47,Malia,slwkJ9HOLwU,14,interval,3,sportsculture,
4/1/2025 22:29:51,Malia,3hpRczDWOLc,423,interval,9,healthcare,
4/1/2025 22:29:36,Malia,3hpRczDWOLc,408,interval,9,healthcare,
4/1/2025 22:29:19,Malia,3hpRczDWOLc,382,interval,18,campaign,
4/1/2025 22:28:48,Malia,3hpRczDWOLc,312,interval,57,campaign,
4/1/2025 22:28:27,Malia,3hpRczDWOLc,343,interval,5,familypersonal,
4/1/2025 22:28:19,Malia,3hpRczDWOLc,333,interval,7,electionsdemocracy,
4/1/2025 22:28:08,Malia,3hpRczDWOLc,325,interval,4,abortion,
4/1/2025 22:28:00,Malia,3hpRczDWOLc,320,interval,1,electionsdemocracy,
4/1/2025 22:27:58,Malia,3hpRczDWOLc,318,interval,1,familypersonal,
4/1/2025 22:27:47,Malia,3hpRczDWOLc,305,interval,4,econtax,
4/1/2025 22:27:45,Malia,3hpRczDWOLc,300,interval,6,electionsdemocracy,
4/1/2025 22:27:42,Malia,3hpRczDWOLc,302,interval,1,econtax,
4/1/2025 22:27:37,Malia,3hpRczDWOLc,279,interval,19,campaign,
4/1/2025 22:27:16,Malia,3hpRczDWOLc,274,interval,3,familypersonal,
4/1/2025 22:27:10,Malia,3hpRczDWOLc,267,interval,4,familypersonal,
4/1/2025 22:27:06,Malia,3hpRczDWOLc,258,interval,8,familypersonal,
4/1/2025 22:26:56,Malia,3hpRczDWOLc,242,interval,15,campaign,
4/1/2025 22:26:38,Malia,3hpRczDWOLc,202,interval,36,campaign,
4/1/2025 22:26:12,Malia,3hpRczDWOLc,211,interval,1,familypersonal,
4/1/2025 22:25:53,Malia,3hpRczDWOLc,170,interval,24,campaign,
4/1/2025 22:25:18,Malia,3hpRczDWOLc,141,interval,18,campaign,
4/1/2025 22:24:59,Malia,3hpRczDWOLc,132,interval,8,campaign,
4/1/2025 22:24:22,Malia,3hpRczDWOLc,102,interval,2,electionsdemocracy,
4/1/2025 22:24:20,Malia,3hpRczDWOLc,8,interval,93,campaign,
4/1/2025 22:23:37,Malia,3hpRczDWOLc,54,interval,4,familypersonal,
4/1/2025 22:23:27,Malia,3hpRczDWOLc,42,interval,5,familypersonal,
4/1/2025 8:23:11,Michael Citarella,9x8zSQVkVmc,1753,interval,15,international,
4/1/2025 8:22:43,Michael Citarella,9x8zSQVkVmc,1686,interval,-1683,econtax,
4/1/2025 8:21:40,Michael Citarella,9x8zSQVkVmc,1399,interval,202,international,
4/1/2025 8:19:56,Michael Citarella,9x8zSQVkVmc,1321,interval,72,econtax,
4/1/2025 8:19:20,Michael Citarella,9x8zSQVkVmc,1319,interval,1,econtax,
4/1/2025 8:17:41,Michael Citarella,9x8zSQVkVmc,1141,interval,46,healthcare,
4/1/2025 8:15:39,Michael Citarella,9x8zSQVkVmc,916,interval,44,econtax,
4/1/2025 8:13:39,Michael Citarella,9x8zSQVkVmc,690,interval,72,electionsdemocracy,
